Exchange,Name,Root Ticker,Sector,SubSector,Listing Type,Date of TSX ListingYYYYMMDD,HQLocation,HQRegion,Market Capitalization,CMP,52W_Low,52W_High,Div Yield,SMA 200,SMA 50,Beta,Current Volume,Avg 10 Day Volume,Avg 3 Mon. Volume,EPS,R&D expense,Revenue,R&D %,Div. Payout Ratio,P/E,P/S,Book Value,Shares Outstanding,P/B
TSXV,Noble Iron Inc.,NIR,Industrial Products & Services,,,,ON,Canada,4908150.0,0.18,0.18,0.33,,0.18,0.18,-4.579872,10000.0,0.0,398.0,,1666632.0,6105991,0.2729502876764804,0.0,,0.7871073,6799541,27267500.0,0.24936429815714678
TSXV,Omni-Lite Industries Canada Inc.,OML,Industrial Products & Services,,,1994-11-04,USA,USA,9633815.0,0.85,0.85,1.35,,0.9614706,0.9614706,0.376996,2500.0,9050.0,4131.0,,84834.0,7074908,0.011990827301217203,0.0,,1.0373693,13432402,11333900.0,1.1851526835422934
TSXV,ONEnergy Inc.,OEG,Industrial Products & Services,,,,ON,Canada,1438500.0,0.06,0.04,0.2,,0.06,0.06,-0.372204,5.0,0.0,0.0,,,2004000,,0.0,,2.9537988,-4516000,23975000.0,-0.18836287799791449
TSXV,Partner Jet Corp.,PJT,Industrial Products & Services,,,,ON,Canada,1724966.0,0.19,0.12,0.29,,0.19588235,0.19588235,0.720447,1000.0,0.0,271.0,,,12775788,,0.0,,0.17827576,2517543,9078768.421052631,0.27730005692865833
TSXV,Pearl River Holdings Limited,PRH,Industrial Products & Services,,,,ON,Canada,7373673.0,0.27,0.165,0.27,,0.23957144,0.23957144,-0.535143,32500.0,7083.0,901.0,,,271633992,,0.0,,,65981152,27309900.0,2.41601587702628
TSXV,People Corporation,PEO,Industrial Products & Services,,IPO,2007-05-30,MB,Canada,620624320.0,9.14,6.35,9.7,,8.970589,8.970589,1.0623,3590.0,12516.0,26669.0,,,130518057,,0.0,,3.989056,125965314,67902004.37636761,1.8551045018023142
TSXV,Petroteq Energy Inc.,PQE,Industrial Products & Services,,QT from NEX,2008-07-30,USA,USA,45053780.0,0.23,0.175,0.75,,0.24220587,0.24220587,0.297124,232914.0,347883.0,257968.0,,0.0,0,,0.0,,-211.52208,0,195886000.0,0.0
TSXV,Radient Technologies Inc.,RTI,Industrial Products & Services,,QT,2011-12-02,AB,Canada,127900872.0,0.475,0.35,1.2,,0.52455884,0.52455884,1.985623,65400.0,356500.0,211730.0,,2042275.0,214060,9.54066616836401,0.0,,590.49884,46269076,269264993.68421054,0.17183472447318418
TSXV,Raise Production Inc.,RPC,Industrial Products & Services,,,2005-08-17,AB,Canada,16469535.0,0.145,0.05,0.2,,0.15441176,0.15441176,0.833865,5500.0,10966.0,23817.0,,156742.0,335091,0.46775950413469775,0.0,,20.605309,5801252,113583000.00000001,0.05107500242113696
TSXV,Reco International Group Inc.,RGI,Industrial Products & Services,,,,BC,Canada,769068.0,0.03,0.03,0.06,,0.032857142,0.032857142,0.314696,10600.0,0.0,2099.0,,,3685278,,0.0,,0.2562255,209423,25635600.0,0.008169225608138682
TSXV,RediShred Capital Corp.,KUT,Industrial Products & Services,,QT,2007-09-05,ON,Canada,80755192.0,1.03,0.59,1.14,,0.945,0.945,0.554313,29800.0,177600.0,66315.0,0.03000000116504859,,14660333,,0.0,34.333332,4.3196826,20448084,78403099.02912621,0.2608070886637233
TSXV,Reko International Group Inc.,REKO,Industrial Products & Services,,TSX Comedown,2010-12-09,ON,Canada,21913090.0,3.45,2.53,4.0,,3.5802941,3.5802941,1.415335,300.0,50.0,220.0,0.23,,47989000,,0.0,15,0.45662734,46418000,6351620.289855072,7.308056508689555
TSXV,Specialty Liquid Transportation Corp.,SLT,Industrial Products & Services,,QT,2018-03-12,BC,Canada,20056210.0,0.19,0.165,0.45,,0.19,0.19,,46000.0,0.0,0.0,,0.0,0,,0.0,,,0,105559000.0,0.0
TSXV,Stampede Drilling Inc.,SDI,Industrial Products & Services,,QT,2009-10-16,AB,Canada,24423886.0,0.185,0.14,0.45,,0.18294118,0.18294118,1.399361,2000.0,4916.0,24369.0,,,20873000,,0.0,,0.87660205,36658000,132021005.4054054,0.27766793539734014
TSXV,Titan Logix Corp.,TLA,Industrial Products & Services,,,2002-07-02,AB,Canada,13128206.0,0.455,0.45,0.61,,0.46117648,0.46117648,1.369009,33000.0,7766.0,5909.0,0.004,658711.0,5570924,0.11824088786707555,0.0,113.75,2.356558,16333175,28853200.0,0.5660784592350242
TSXV,Titanium Transportation Group Inc.,TTR,Industrial Products & Services,,Other,2015-04-16,ON,Canada,52367016.0,1.37,1.2,1.65,,1.3164705,1.3164705,0.337941,5552.0,5216.0,18406.0,0.07599999911240878,,184818299,,0.0,18.026316,0.31465062,40430879,38224099.27007299,1.0577326810066856
TSXV,Tornado Global Hydrovacs Ltd.,TGH,Industrial Products & Services,,Other,2016-07-08,AB,Canada,20283360.0,0.16,0.135,0.23,,0.15657143,0.15657143,-0.632013,500.0,22666.0,9317.0,0.003000000075000002,,38908000,,0.0,53.333332,0.34167203,17846000,126771000.0,0.14077352075790203
TSXV,Vertex Resource Group Ltd.,VTX,Industrial Products & Services,,QT,2015-04-30,AB,Canada,26155670.0,0.28,0.235,0.465,,0.31323528,0.31323528,1.76956,3700.0,17250.0,9290.0,,,150385000,,0.0,,0.1503303,61662000,93413107.14285713,0.6601000853734583
TSXV,Western Investment Company of Canada Limited The,WI,Industrial Products & Services,,QT,2016-02-24,AB,Canada,10703280.0,0.35,0.27,0.5,,0.35657144,0.35657144,0.838655,1500.0,3750.0,9503.0,0.04500000450000045,,237500,,0.0,7.777777,35.6776,17170539,30580800.000000004,0.561481027311254
TSXV,Wolverine Energy and Infrastructure Inc.,WEII,Industrial Products & Services,,COB,2019-02-25,AB,Canada,100698096.0,0.95,0.04,1.25,,0.8502941,0.8502941,,108.0,6000.0,16712.0,0.41100000411000004,,58006184,,0.0,2.3114355,1.457203,92833261,105997995.78947368,0.8758020404874388
TSXV,Zedcor Energy Inc.,ZDC,Industrial Products & Services,,QT,,AB,Canada,3767106.0,0.07,0.06,0.17,,0.08058824,0.08058824,-0.91214,5000.0,53333.0,39693.0,,,17452000,,0.0,,0.20471177,9207000,53815799.99999999,0.1710835851181252
TSXV,Allied Hotel Properties Inc.,AHP,Real Estate,,,,BC,Canada,55290036.0,0.52,0.05,0.84,,0.43382353,0.43382353,-0.90575,4000.0,3833.0,4319.0,0.014000001561538635,,14614000,,0.0,37.142853,3.7841377,3037000,106326992.3076923,0.028562831827420046
TSXV,CHC Student Housing Corp.,CHC,Real Estate,,QT,2013-12-04,ON,Canada,1358230.0,0.5,0.46,1.55,,0.49044117,0.49044117,-1.126198,2000.0,0.0,1795.0,,,4617516,,0.0,,0.3002487,2187676,2716460.0,0.805340774390199
TSXV,Consolidated Firstfund Capital Corp.,FFP,Real Estate,,,,BC,Canada,1974944.0,0.32,0.3,0.32,,0.32,0.32,0.35623,500.0,0.0,0.0,,,1270308,,0.0,,-2.8793342,706826,6171700.0,0.11452695367564852
TSXV,Element Lifestyle Retirement Inc.,ELM,Real Estate,,RTO from NEX,2011-12-23,BC,Canada,4530750.0,0.075,0.06,0.155,,0.098,0.098,0.550247,195000.0,166.0,6619.0,,,948956,,0.0,,-23.2233,2809025,60410000.0,0.04649933785797054
TSXV,European Residential Real Estate Investment Trust,ERE,Real Estate,,QT,2016-10-07,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Firm Capital American Realty Partners Corp.,FCA,Real Estate,,QT from NEX,2007-08-13,ON,Canada,49726172.0,7.17,6.35,10.0,0.0436,7.17,7.17,-1.42015,1800.0,0.0,139.0,0.6160000206192476,,8001129,,0.344,11.63961,7.740301,65631943,6935309.90237099,9.4634477656957
TSXV,Firm Capital Property Trust,FCD,Real Estate,,QT,2007-12-04,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Fronsac Real Estate Investment Trust,FRO,Real Estate,,QT,2007-05-29,Quebec,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Gulf & Pacific Equities Corp.,GUF,Real Estate,,,,ON,Canada,4896861.0,0.23,0.19,0.25,,0.245,0.245,-0.222044,10000.0,1833.0,690.0,0.025,,3992306,,0.0,9.2,1.2565145,14720704,21290700.0,0.69141474916278
TSXV,Halmont Properties Corporation,HMT,Real Estate,,,,ON,Canada,67561000.0,0.65,0.57,1.4,,0.6555882,0.6555882,-0.458466,1000.0,250.0,51469.0,0.028999998840000048,,7306000,,0.0,22.413794,8.40102,63376000,103940000.0,0.6097363863767559
TSXV,Imperial Equities Inc.,IEI,Real Estate,,,,AB,Canada,39772108.0,4.15,3.49,4.45,,4.1294117,4.1294117,-0.384984,56500.0,9416.0,7093.0,0.5609999587698826,,13250280,,0.0,7.397505,2.642583,87276807,9583640.48192771,9.106853200992013
TSXV,King George Financial Corporation,KGF,Real Estate,,,,BC,Canada,,-14138.0,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Lakeview Hotel Investment Corp.,LHR,Real Estate,,,,MB,Canada,586734.0,0.03,0.02,0.21,,0.07617647,0.07617647,1.54313,100000.0,86500.0,14034.0,,,17037220,,0.0,,0.0367027,-39154123,19557800.0,-2.001969700068515
TSXV,Lanesborough Real Estate Investment Trust,LRT,Real Estate,,TSX Comedown,2018-06-01,MB,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Maplewood International Real Estate Investment Trust,MWI,Real Estate,,QT,2013-04-11,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Mongolia Growth Group Ltd.,YAK,Real Estate,,Other,2013-01-09,ON,Canada,8387332.0,0.255,0.18,0.4,,0.22911765,0.22911765,0.977635,42100.0,19633.0,10365.0,,,1433057,,0.0,,5.711722,27774233,32891498.039215684,0.8444198244447698
TSXV,Mountain China Resorts (Holding) Limited,MCG,Real Estate,,RTO from NEX,2002-09-05,China,Asia,1544295.0,0.005,0.005,0.03,,0.01,0.01,0.177316,26000.0,0.0,1912.0,,,7717000,,0.0,,0.2513092,-14744000,308859000.0,-0.04773699325582224
TSXV,NewNorth Projects Ltd.,NNP,Real Estate,,,,AB,Canada,914160.0,0.075,0.06,0.17,,0.082941175,0.082941175,-0.664536,5000.0,0.0,2460.0,,,0,,0.0,,,2259000,12188800.0,0.185334077185613
TSXV,Nexpoint Hospitality Trust,NHT,Real Estate,,IPO,2019-04-03,USA,USA,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Nexus Real Estate Investment Trust,NXR,Real Estate,,RTO,2012-11-26,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Parkit Enterprise Inc.,PKT,Real Estate,,IPO,2009-10-23,BC,Canada,8016489.0,0.23,0.16,0.37,,0.23529412,0.23529412,0.324281,17550.0,3633.0,11263.0,0.07100000043217392,,6656898,,0.0,3.2394366,1.3032283,20769742,34854300.0,0.5959018542905753
TSXV,Pine Trail Real Estate Investment Trust,PT,Real Estate,,QT,2018-04-20,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,R&R Real Estate Investment Trust,RRR,Real Estate,,QT,2014-02-12,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Regent Pacific Properties Inc.,RPP,Real Estate,,QT,2008-07-17,AB,Canada,2802730.0,0.07,0.05,0.11,,0.067428574,0.067428574,-2.375399,5000.0,0.0,738.0,0.02,,3036624,,0.0,3.5,0.91044104,7228053,40038999.99999999,0.18052531282000053
TSXV,Starlight U.S. Multi-Family (No. 1) Value-Add Fund,SUVA,Real Estate,,IPO,2017-06-16,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,StorageVault Canada Inc.,SVI,Real Estate,,QT,2007-11-12,ON,Canada,1305493120.0,3.6,2.26,3.71,0.0029,3.445,3.445,0.519169,60538.0,265716.0,223955.0,,,96383599,,,,10.498445,242516657,362636977.7777778,0.6687587638914558
TSXV,Terra Firma Capital Corporation,TII,Real Estate,,QT,2008-01-04,ON,Canada,29086232.0,5.6,0.52,6.5,0.0357,5.4729414,5.4729414,1.015974,2603.0,3483.0,3115.0,0.6970001115200177,,3814162,,0.0,8.034432,4.529468,38868085,5193970.0,7.483309491583509
TSXV,TitanStar Properties Inc.,TSP,Real Estate,,QT,2008-10-23,BC,Canada,1276104.0,0.005,0.005,0.02,,0.008181818,0.008181818,,40000.0,0.0,172415.0,0.0,,3050314,,,Infinity,,5898551,255220800.0,0.023111560656498217
TSXV,Urbanfund Corp.,UFC,Real Estate,,,,ON,Canada,39439916.0,0.85,0.5,0.87,0.039,0.78829414,0.78829414,0.452076,1000.0,433.0,652.0,0.07799999926588236,,10691527,,0.2885,10.897436,6.74073,44193045,46399901.17647059,0.9524383431749701
TSXV,ViveRE Communities Inc.,VCOM,Real Estate,,COB,2018-09-12,NS,Canada,8644086.0,0.18,0.07,0.245,,0.18042858,0.18042858,3.061381,500.0,0.0,9131.0,,,157492,,0.0,,16.14091,3991150,48022700.0,0.08310965439261016
TSXV,Allied Hotel Properties Inc.,AHP,Real Estate,Specialized,,,BC,Canada,55290036.0,0.52,0.05,0.84,,0.43382353,0.43382353,-0.90575,4000.0,3833.0,4319.0,0.014000001561538635,,14614000,,0.0,37.142853,3.7841377,3037000,106326992.3076923,0.028562831827420046
TSXV,CHC Student Housing Corp.,CHC,Real Estate,Industrial/Office/Retail/Residential,QT,2013-12-04,ON,Canada,1358230.0,0.5,0.46,1.55,,0.49044117,0.49044117,-1.126198,2000.0,0.0,1795.0,,,4617516,,0.0,,0.3002487,2187676,2716460.0,0.805340774390199
TSXV,Consolidated Firstfund Capital Corp.,FFP,Real Estate,Real Estate Operating Companies,,,BC,Canada,1974944.0,0.32,0.3,0.32,,0.32,0.32,0.35623,500.0,0.0,0.0,,,1270308,,0.0,,-2.8793342,706826,6171700.0,0.11452695367564852
TSXV,Element Lifestyle Retirement Inc.,ELM,Real Estate,Specialized,RTO from NEX,2011-12-23,BC,Canada,4530750.0,0.075,0.06,0.155,,0.098,0.098,0.550247,195000.0,166.0,6619.0,,,948956,,0.0,,-23.2233,2809025,60410000.0,0.04649933785797054
TSXV,European Residential Real Estate Investment Trust,ERE,Real Estate,Industrial/Office/Retail/Residential,QT,2016-10-07,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Firm Capital American Realty Partners Corp.,FCA,Real Estate,Industrial/Office/Retail/Residential,QT from NEX,2007-08-13,ON,Canada,49726172.0,7.17,6.35,10.0,0.0436,7.17,7.17,-1.42015,1800.0,0.0,139.0,0.6160000206192476,,8001129,,0.344,11.63961,7.740301,65631943,6935309.90237099,9.4634477656957
TSXV,Firm Capital Property Trust,FCD,Real Estate,Industrial/Office/Retail/Residential,QT,2007-12-04,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Fronsac Real Estate Investment Trust,FRO,Real Estate,Industrial/Office/Retail/Residential,QT,2007-05-29,Quebec,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Gulf & Pacific Equities Corp.,GUF,Real Estate,Real Estate Operating Companies,,,ON,Canada,4896861.0,0.23,0.19,0.25,,0.245,0.245,-0.222044,10000.0,1833.0,690.0,0.025,,3992306,,0.0,9.2,1.2565145,14720704,21290700.0,0.69141474916278
TSXV,Halmont Properties Corporation,HMT,Real Estate,Diversified,,,ON,Canada,67561000.0,0.65,0.57,1.4,,0.6555882,0.6555882,-0.458466,1000.0,250.0,51469.0,0.028999998840000048,,7306000,,0.0,22.413794,8.40102,63376000,103940000.0,0.6097363863767559
TSXV,Imperial Equities Inc.,IEI,Real Estate,Real Estate Operating Companies,,,AB,Canada,39772108.0,4.15,3.49,4.45,,4.1294117,4.1294117,-0.384984,56500.0,9416.0,7093.0,0.5609999587698826,,13250280,,0.0,7.397505,2.642583,87276807,9583640.48192771,9.106853200992013
TSXV,King George Financial Corporation,KGF,Real Estate,Real Estate Development and Services,,,BC,Canada,,-14138.0,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Lakeview Hotel Investment Corp.,LHR,Real Estate,Specialized,,,MB,Canada,586734.0,0.03,0.02,0.21,,0.07617647,0.07617647,1.54313,100000.0,86500.0,14034.0,,,17037220,,0.0,,0.0367027,-39154123,19557800.0,-2.001969700068515
TSXV,Lanesborough Real Estate Investment Trust,LRT,Real Estate,Industrial/Office/Retail/Residential,TSX Comedown,2018-06-01,MB,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Maplewood International Real Estate Investment Trust,MWI,Real Estate,Industrial/Office/Retail/Residential,QT,2013-04-11,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Mongolia Growth Group Ltd.,YAK,Real Estate,Industrial/Office/Retail/Residential,Other,2013-01-09,ON,Canada,8387332.0,0.255,0.18,0.4,,0.22911765,0.22911765,0.977635,42100.0,19633.0,10365.0,,,1433057,,0.0,,5.711722,27774233,32891498.039215684,0.8444198244447698
TSXV,Mountain China Resorts (Holding) Limited,MCG,Real Estate,Real Estate Operating Companies,RTO from NEX,2002-09-05,China,Asia,1544295.0,0.005,0.005,0.03,,0.01,0.01,0.177316,26000.0,0.0,1912.0,,,7717000,,0.0,,0.2513092,-14744000,308859000.0,-0.04773699325582224
TSXV,NewNorth Projects Ltd.,NNP,Real Estate,Real Estate Development and Services,,,AB,Canada,914160.0,0.075,0.06,0.17,,0.082941175,0.082941175,-0.664536,5000.0,0.0,2460.0,,,0,,0.0,,,2259000,12188800.0,0.185334077185613
TSXV,Nexpoint Hospitality Trust,NHT,Real Estate,Specialized,IPO,2019-04-03,USA,USA,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Nexus Real Estate Investment Trust,NXR,Real Estate,Industrial/Office/Retail/Residential,RTO,2012-11-26,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Parkit Enterprise Inc.,PKT,Real Estate,Specialized,IPO,2009-10-23,BC,Canada,8016489.0,0.23,0.16,0.37,,0.23529412,0.23529412,0.324281,17550.0,3633.0,11263.0,0.07100000043217392,,6656898,,0.0,3.2394366,1.3032283,20769742,34854300.0,0.5959018542905753
TSXV,Pine Trail Real Estate Investment Trust,PT,Real Estate,Industrial/Office/Retail/Residential,QT,2018-04-20,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,R&R Real Estate Investment Trust,RRR,Real Estate,Industrial/Office/Retail/Residential,QT,2014-02-12,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,Regent Pacific Properties Inc.,RPP,Real Estate,Real Estate Development and Services,QT,2008-07-17,AB,Canada,2802730.0,0.07,0.05,0.11,,0.067428574,0.067428574,-2.375399,5000.0,0.0,738.0,0.02,,3036624,,0.0,3.5,0.91044104,7228053,40038999.99999999,0.18052531282000053
TSXV,Starlight U.S. Multi-Family (No. 1) Value-Add Fund,SUVA,Real Estate,Industrial/Office/Retail/Residential,IPO,2017-06-16,ON,Canada,,,,,,,,,,,,,0.0,0,,,,,0,,
TSXV,StorageVault Canada Inc.,SVI,Real Estate,Real Estate Operating Companies,QT,2007-11-12,ON,Canada,1305493120.0,3.6,2.26,3.71,0.0029,3.445,3.445,0.519169,60538.0,265716.0,223955.0,,,96383599,,,,10.498445,242516657,362636977.7777778,0.6687587638914558
TSXV,Terra Firma Capital Corporation,TII,Real Estate,Real Estate Development and Services,QT,2008-01-04,ON,Canada,29086232.0,5.6,0.52,6.5,0.0357,5.4729414,5.4729414,1.015974,2603.0,3483.0,3115.0,0.6970001115200177,,3814162,,0.0,8.034432,4.529468,38868085,5193970.0,7.483309491583509
TSXV,TitanStar Properties Inc.,TSP,Real Estate,Real Estate Operating Companies,QT,2008-10-23,BC,Canada,1276104.0,0.005,0.005,0.02,,0.008181818,0.008181818,,40000.0,0.0,172415.0,0.0,,3050314,,,Infinity,,5898551,255220800.0,0.023111560656498217
TSXV,Urbanfund Corp.,UFC,Real Estate,Real Estate Operating Companies,,,ON,Canada,39439916.0,0.85,0.5,0.87,0.039,0.78829414,0.78829414,0.452076,1000.0,433.0,652.0,0.07799999926588236,,10691527,,0.2885,10.897436,6.74073,44193045,46399901.17647059,0.9524383431749701
TSXV,ViveRE Communities Inc.,VCOM,Real Estate,Industrial/Office/Retail/Residential,COB,2018-09-12,NS,Canada,8644086.0,0.18,0.07,0.245,,0.18042858,0.18042858,3.061381,500.0,0.0,9131.0,,,157492,,0.0,,16.14091,3991150,48022700.0,0.08310965439261016
TSXV,01 Communique Laboratory Inc.,ONE,Technology,Software,TSX Comedown,2014-07-31,ON,Canada,6414840.0,0.08,0.06,0.19,,0.0932353,0.0932353,1.945686,74810.0,28600.0,30373.0,,204900.0,202967,1.009523715677918,0.0,,25.541868,-100864,80185500.0,-0.0012578832831372255
TSXV,Acceleware Ltd.,AXE,Technology,Software,QT,2005-04-06,AB,Canada,13069000.0,0.125,0.07,0.22,,0.10264706,0.10264706,2.025559,30747.0,44083.0,24653.0,0.008999999928,2019879.0,4317361,0.46785038360239045,0.0,13.888889,2.6675718,2110040,104552000.0,0.020181727752697224
TSXV,Ackroo Inc.,AKR,Technology,Internet Software & Services,RTO,,ON,Canada,14546438.0,0.19,0.09,0.195,,0.17058824,0.17058824,1.469648,363368.0,45366.0,50679.0,,722573.0,4435019,0.16292444293925235,0.0,,3.0012853,2204963,76560200.0,0.02880038192167732
TSXV,Adcore Inc.,ADCO,Technology,Internet Software & Services,QT,2018-10-26,Israel,Other,23803166.0,0.43,0.38,0.63,,0.41185713,0.41185713,,19072.0,2750.0,10659.0,0.017999998409302467,416000.0,8570000,0.0485414235705951,0.0,23.888891,2.3884373,3876000,55356200.0,0.07001925710218548
TSXV,Advent-AWI Holdings Inc.,AWI,Technology,Communication Technology,,,BC,Canada,11935500.0,1.0,0.85,1.19,,0.9964706,0.9964706,0.095846,3000.0,500.0,758.0,0.25,,9158899,,0.2,4,1.5413965,19973970,11935500.0,1.6734925223074022
TSXV,AirIQ Inc.,IQ,Technology,Software,TSX Comedown,2009-09-09,ON,Canada,6711502.0,0.225,0.13,0.23,,0.19411765,0.19411765,0.789137,10812.0,46300.0,11222.0,0.01,129000.0,3682000,0.03503530689842477,0.0,22.5,1.3327049,1978000,29828897.777777776,0.06631153503343962
TSXV,Alphinat Inc.,NPA,Technology,Internet Software & Services,QT,,Quebec,Canada,2210211.0,0.035,0.035,0.055,,0.035,0.035,2.702875,27000.0,4500.0,2511.0,,464090.0,1116781,0.41556043664782977,0.0,,2.0544336,-1522546,63148885.71428571,-0.02411041751217418
TSXV,AnalytixInsight Inc.,ALY,Technology,Software,,,BC,Canada,32353354.0,0.42,0.27,0.45,,0.35632354,0.35632354,2.376996,32900.0,137633.0,82004.0,,,4837809,,0.0,,7.042243,6029355,77031795.23809524,0.07827099162578322
TSXV,ARHT Media Inc.,ART,Technology,Software,RTO,,ON,Canada,8559335.0,0.115,0.07,0.18,,0.103529416,0.103529416,0.444089,51932.0,73316.0,43674.0,,1051362.0,1749071,0.6010973825533669,0.0,,4.8936462,-851159,74429000.0,-0.011435851616977253
TSXV,Armada Data Corporation,ARD,Technology,IT Consulting & Services,,,ON,Canada,1060212.0,0.06,0.04,0.11,,0.057058822,0.057058822,0.573482,2000.0,0.0,14463.0,,,2884628,,0.0,,0.3641412,1137847,17670200.0,0.0643935552512139
TSXV,Astron Connect Inc.,AST,Technology,Internet Software & Services,QT,2017-10-03,BC,Canada,2540160.0,0.05,0.05,0.3,,0.056285713,0.056285713,,133000.0,22166.0,4338.0,,,849104,,0.0,,1.2988462,1979392,50803200.0,0.038961955152431345
TSXV,ATW Tech Inc.,ATW,Technology,Software,RTO,2008-03-20,Quebec,Canada,1207614.0,0.015,0.01,0.09,,0.017941177,0.017941177,1.33067,12000.0,48666.0,60025.0,,,11984774,,0.0,,0.12279285,659068,80507600.0,0.008186407246023979
TSXV,Avante Logixx Inc.,XX,Technology,Hardware & Equipment,QT,2007-01-12,ON,Canada,28609200.0,1.35,1.01,2.15,,1.1844118,1.1844118,0.250798,101411.0,32116.0,33609.0,,,32081212,,0.0,,0.651574,16406766,21192000.0,0.7741962061155153
TSXV,Axion Ventures Inc.,AXV,Technology,Software,QT from NEX,2011-12-02,China,Asia,85763296.0,0.35,0.28,1.25,,0.36941177,0.36941177,-0.013245,40500.0,44050.0,21896.0,,1451000.0,8915000,0.16275939427930455,0.0,,10.430953,-2851000,245037988.5714286,-0.011634930635128575
TSXV,Backstageplay Inc.,BP,Technology,Internet Software & Services,Other,2005-06-17,BC,Canada,533868.0,0.02,0.015,0.15,,0.041428573,0.041428573,-9.846645,46000.0,28000.0,11226.0,,,2073,,0.0,,389.96933,-517628,26693400.0,-0.01939160991106416
TSXV,betterU Education Corp.,BTRU,Technology,Internet Software & Services,COB,2017-03-08,ON,Canada,4345308.0,0.06,0.03,0.335,,0.06,0.06,0.987935,2500.0,0.0,36434.0,,,44930,,0.0,,113.93644,-5142906,72421800.0,-0.07101323082276331
TSXV,BeWhere Holdings Inc.,BEW,Technology,Software,RTO from NEX,,ON,Canada,15380400.0,0.175,0.14,0.34,,0.165,0.165,0.5024,26000.0,233216.0,95225.0,,,3608676,,0.0,,2.4223583,6070679,87888000.0,0.06907289959949026
TSXV,Bitfarms Ltd.,BITF,Technology,Blockchain/Cryptocurrency,Other,2019-07-16,Quebec,Canada,22254344.0,0.56,0.475,4.2,,0.64485294,0.64485294,,59439.0,159050.0,125633.0,,,33805000,,0.0,,0.9403509,15636000,39739899.99999999,0.3934584636599489
TSXV,Blackline Safety Corp.,BLN,Technology,Hardware & Equipment,QT,2007-07-09,AB,Canada,285210848.0,5.99,4.53,6.74,,5.931471,5.931471,-0.092651,5478.0,5750.0,12915.0,,5328556.0,17772199,0.29982536207252686,0.0,,10.16085,41325963,47614498.83138564,0.867928131436291
TSXV,BlockchainK2 Corp.,BITK,Technology,Blockchain/Cryptocurrency,COB,2018-05-30,BC,Canada,3737661.0,0.23,0.115,0.43,,0.13357143,0.13357143,-3.48722,1000.0,9461.0,10735.0,,,0,,0.0,,,3143097,16250700.0,0.1934130222082741
TSXV,BlockMint Technologies Inc.,BKMT,Technology,Blockchain/Cryptocurrency,RTO from NEX,,USA,USA,4205564.0,0.095,0.05,0.54,,0.077857144,0.077857144,,1500.0,0.0,9482.0,,,1583,,0.0,,3725.0344,3116338,44269094.7368421,0.07039534055360946
TSXV,Bluedrop Performance Learning Inc.,BPLI,Technology,Internet Software & Services,RTO,,NL,Canada,9689220.0,0.09,0.08,0.17,,0.10882353,0.10882353,0.257188,51900.0,8800.0,6719.0,,1441494.0,20033516,0.07195411928689902,0.0,,0.4951714,2273780,107658000.0,0.021120399784502777
TSXV,BlueRush Inc.,BTV,Technology,Software,QT,2005-01-17,ON,Canada,6396403.0,0.085,0.06,0.12,,0.08529412,0.08529412,0.399361,17900.0,41333.0,41523.0,,1024879.0,3605374,0.28426426772922864,0.0,,1.7741302,-2885796,75251800.0,-0.038348531197924834
TSXV,Boardwalktech Software Corp.,BWLK,Technology,Blockchain/Cryptocurrency,Other,2018-06-11,USA,USA,5228300.0,0.44,0.365,0.85,,0.43470588,0.43470588,,58.0,11083.0,4446.0,,,4917314,,0.0,,1.043761,-5615515,11882500.0,-0.4725869976856722
TSXV,Bragg Gaming Group Inc.,BRAG,Technology,Internet Software & Services,QT,2005-03-18,ON,Canada,19566632.0,0.245,0.18,1.39,,0.21911764,0.21911764,0.664072,522835.0,103583.0,267566.0,,,11747028,,0.0,,0.49219665,17143905,79863804.08163266,0.21466426746309736
